threshold,mean_leaves,std_leaves,cv_accuracy_mean,cv_accuracy_std
0,1387.0,0.0,0.82,0.026832815729997458
10,1344.667,17.82582707758605,0.819,0.023537204591879607
20,1266.463,35.40901906294497,0.807,0.017492855684535864
30,1176.181,51.00745277898123,0.8109999999999999,0.02083266665599963
40,1089.262,55.2973720532902,0.805,0.02073644135332769
50,994.606,54.21185077084161,0.8009999999999999,0.02835489375751563
60,882.061,50.555566251403015,0.791,0.021540659228538036
